Date,Time,Time Interval,Number of Swipes,Dining Hall,Month of the Year,Dining Menu Quality,Exam/Reading Period or Weekend,Number of Students on Campus,Campus Events with Takeout Food,Number of Students on Declining Balance
2/13/25,18:00,5,280,1,2,3,0,1711,0,1600
2/13/25,18:00,5,212,0,2,3,0,1711,0,1600
2/13/25,18:15,6,338,1,2,3,0,1711,0,1600
2/13/25,18:15,6,250,0,2,3,0,1711,0,1600
2/13/25,18:30,7,282,1,2,3,0,1711,0,1600
2/13/25,18:30,7,250,0,2,3,0,1711,0,1600
2/13/25,18:45,8,188,1,2,3,0,1711,0,1600
2/13/25,18:45,8,129,0,2,3,0,1711,0,1600
2/13/25,19:00,9,196,1,2,3,0,1711,0,1600
2/13/25,19:00,9,120,0,2,3,0,1711,0,1600
2/13/25,19:15,10,161,1,2,3,0,1711,0,1600
2/13/25,19:15,10,120,0,2,3,0,1711,0,1600
2/13/25,19:30,11,159,1,2,3,0,1711,0,1600
2/13/25,19:30,11,120,0,2,3,0,1711,0,1600
2/13/25,19:45,12,168,1,2,3,0,1711,0,1600
2/13/25,19:45,12,146,0,2,3,0,1711,0,1600
2/14/25,17:00,1,147,1,2,2,0,1711,0,1600
2/14/25,17:00,1,122,0,2,2,0,1711,0,1600
2/14/25,17:15,2,149,1,2,2,0,1711,0,1600
2/14/25,17:15,2,109,0,2,2,0,1711,0,1600
2/14/25,17:30,3,106,1,2,2,0,1711,0,1600
2/14/25,17:30,3,87,0,2,2,0,1711,0,1600
2/14/25,17:45,4,147,1,2,2,0,1711,0,1600
2/14/25,17:45,4,122,0,2,2,0,1711,0,1600
2/14/25,18:00,5,257,1,2,2,0,1711,0,1600
2/14/25,18:00,5,217,0,2,2,0,1711,0,1600
2/14/25,18:15,6,269,1,2,2,0,1711,0,1600
2/14/25,18:15,6,223,0,2,2,0,1711,0,1600
2/14/25,18:30,7,241,1,2,2,0,1711,0,1600
2/14/25,18:30,7,198,0,2,2,0,1711,0,1600
2/14/25,18:45,8,172,1,2,2,0,1711,0,1600
2/14/25,18:45,8,117,0,2,2,0,1711,0,1600
2/14/25,19:00,9,127,1,2,2,0,1711,0,1600
2/14/25,19:00,9,108,0,2,2,0,1711,0,1600
2/14/25,19:15,10,150,1,2,2,0,1711,0,1600
2/14/25,19:15,10,96,0,2,2,0,1711,0,1600
2/14/25,19:30,11,138,1,2,2,0,1711,0,1600
2/14/25,19:30,11,117,0,2,2,0,1711,0,1600
2/14/25,19:45,12,149,1,2,2,0,1711,0,1600
2/14/25,19:45,12,111,0,2,2,0,1711,0,1600
2/17/25,17:00,1,158,1,2,2,0,1711,0,1600
2/17/25,17:00,1,105,0,2,2,0,1711,0,1600
2/17/25,17:15,2,128,1,2,2,0,1711,0,1600
2/17/25,17:15,2,100,0,2,2,0,1711,0,1600
2/17/25,17:30,3,148,1,2,2,0,1711,0,1600
2/17/25,17:30,3,109,0,2,2,0,1711,0,1600
2/17/25,17:45,4,158,1,2,2,0,1711,0,1600
2/17/25,17:45,4,102,0,2,2,0,1711,0,1600
2/17/25,18:00,5,272,1,2,2,0,1711,0,1600
2/17/25,18:00,5,244,0,2,2,0,1711,0,1600
2/17/25,18:15,6,264,1,2,2,0,1711,0,1600
2/17/25,18:15,6,218,0,2,2,0,1711,0,1600
2/17/25,18:30,7,296,1,2,2,0,1711,0,1600
2/17/25,18:30,7,237,0,2,2,0,1711,0,1600
2/17/25,18:45,8,146,1,2,2,0,1711,0,1600
2/17/25,18:45,8,132,0,2,2,0,1711,0,1600
2/17/25,19:00,9,152,1,2,2,0,1711,0,1600
2/17/25,19:00,9,108,0,2,2,0,1711,0,1600
2/17/25,19:15,10,171,1,2,2,0,1711,0,1600
2/17/25,19:15,10,111,0,2,2,0,1711,0,1600
2/17/25,19:30,11,146,1,2,2,0,1711,0,1600
2/17/25,19:30,11,101,0,2,2,0,1711,0,1600
2/17/25,19:45,12,155,1,2,2,0,1711,0,1600
2/17/25,19:45,12,110,0,2,2,0,1711,0,1600
2/18/25,17:00,1,166,1,2,3,0,1711,0,1600
2/18/25,17:00,1,145,0,2,3,0,1711,0,1600
2/18/25,17:15,2,177,1,2,3,0,1711,0,1600
2/18/25,17:15,2,130,0,2,3,0,1711,0,1600
2/18/25,17:30,3,177,1,2,3,0,1711,0,1600
2/18/25,17:30,3,137,0,2,3,0,1711,0,1600
2/18/25,17:45,4,144,1,2,3,0,1711,0,1600
2/18/25,17:45,4,105,0,2,3,0,1711,0,1600
2/18/25,18:00,5,323,1,2,3,0,1711,0,1600
2/18/25,18:00,5,243,0,2,3,0,1711,0,1600
2/18/25,18:15,6,280,1,2,3,0,1711,0,1600
2/18/25,18:15,6,249,0,2,3,0,1711,0,1600
2/18/25,18:30,7,324,1,2,3,0,1711,0,1600
2/18/25,18:30,7,218,0,2,3,0,1711,0,1600
2/18/25,18:45,8,146,1,2,3,0,1711,0,1600
2/18/25,18:45,8,105,0,2,3,0,1711,0,1600
2/18/25,19:00,9,154,1,2,3,0,1711,0,1600
2/18/25,19:00,9,123,0,2,3,0,1711,0,1600
2/18/25,19:15,10,166,1,2,3,0,1711,0,1600
2/18/25,19:15,10,120,0,2,3,0,1711,0,1600
2/18/25,19:30,11,156,1,2,3,0,1711,0,1600
2/18/25,19:30,11,129,0,2,3,0,1711,0,1600
2/18/25,19:45,12,169,1,2,3,0,1711,0,1600
2/18/25,19:45,12,118,0,2,3,0,1711,0,1600
2/19/25,17:00,1,160,1,2,4,0,1711,0,1600
2/19/25,17:00,1,134,0,2,4,0,1711,0,1600
2/19/25,17:15,2,170,1,2,4,0,1711,0,1600
2/19/25,17:15,2,149,0,2,4,0,1711,0,1600
2/19/25,17:30,3,173,1,2,4,0,1711,0,1600
2/19/25,17:30,3,134,0,2,4,0,1711,0,1600
2/19/25,17:45,4,151,1,2,4,0,1711,0,1600
2/19/25,17:45,4,149,0,2,4,0,1711,0,1600
2/19/25,18:00,5,316,1,2,4,0,1711,0,1600
2/19/25,18:00,5,250,0,2,4,0,1711,0,1600
2/19/25,18:15,6,298,1,2,4,0,1711,0,1600
2/19/25,18:15,6,250,0,2,4,0,1711,0,1600
2/19/25,18:30,7,310,1,2,4,0,1711,0,1600
2/19/25,18:30,7,250,0,2,4,0,1711,0,1600
2/19/25,18:45,8,161,1,2,4,0,1711,0,1600
2/19/25,18:45,8,110,0,2,4,0,1711,0,1600
2/19/25,19:00,9,165,1,2,4,0,1711,0,1600
2/19/25,19:00,9,127,0,2,4,0,1711,0,1600
2/19/25,19:15,10,180,1,2,4,0,1711,0,1600
2/19/25,19:15,10,157,0,2,4,0,1711,0,1600
2/19/25,19:30,11,179,1,2,4,0,1711,0,1600
2/19/25,19:30,11,138,0,2,4,0,1711,0,1600
2/19/25,19:45,12,194,1,2,4,0,1711,0,1600
2/19/25,19:45,12,119,0,2,4,0,1711,0,1600
2/20/25,17:00,1,173,1,2,3,0,1711,0,1600
2/20/25,17:00,1,117,0,2,3,0,1711,0,1600
2/20/25,17:15,2,171,1,2,3,0,1711,0,1600
2/20/25,17:15,2,102,0,2,3,0,1711,0,1600
2/20/25,17:30,3,164,1,2,3,0,1711,0,1600
2/20/25,17:30,3,140,0,2,3,0,1711,0,1600
2/20/25,17:45,4,133,1,2,3,0,1711,0,1600
2/20/25,17:45,4,134,0,2,3,0,1711,0,1600
2/20/25,18:00,5,296,1,2,3,0,1711,0,1600
2/20/25,18:00,5,243,0,2,3,0,1711,0,1600
2/20/25,18:15,6,260,1,2,3,0,1711,0,1600
2/20/25,18:15,6,250,0,2,3,0,1711,0,1600
2/20/25,18:30,7,271,1,2,3,0,1711,0,1600
2/20/25,18:30,7,234,0,2,3,0,1711,0,1600
2/20/25,18:45,8,170,1,2,3,0,1711,0,1600
2/20/25,18:45,8,151,0,2,3,0,1711,0,1600
2/20/25,19:00,9,162,1,2,3,0,1711,0,1600
2/20/25,19:00,9,113,0,2,3,0,1711,0,1600
2/20/25,19:15,10,143,1,2,3,0,1711,0,1600
2/20/25,19:15,10,122,0,2,3,0,1711,0,1600
2/20/25,19:30,11,177,1,2,3,0,1711,0,1600
2/20/25,19:30,11,116,0,2,3,0,1711,0,1600
2/20/25,19:45,12,151,1,2,3,0,1711,0,1600
2/20/25,19:45,12,134,0,2,3,0,1711,0,1600
2/21/25,17:00,1,175,1,2,3,0,1711,0,1600
2/21/25,17:00,1,140,0,2,3,0,1711,0,1600
2/21/25,17:15,2,139,1,2,3,0,1711,0,1600
2/21/25,17:15,2,131,0,2,3,0,1711,0,1600
2/21/25,17:30,3,149,1,2,3,0,1711,0,1600
2/21/25,17:30,3,119,0,2,3,0,1711,0,1600
2/21/25,17:45,4,162,1,2,3,0,1711,0,1600
2/21/25,17:45,4,129,0,2,3,0,1711,0,1600
2/21/25,18:00,5,327,1,2,3,0,1711,0,1600
2/21/25,18:00,5,250,0,2,3,0,1711,0,1600
2/21/25,18:15,6,294,1,2,3,0,1711,0,1600
2/21/25,18:15,6,244,0,2,3,0,1711,0,1600
2/21/25,18:30,7,267,1,2,3,0,1711,0,1600
2/21/25,18:30,7,250,0,2,3,0,1711,0,1600
2/21/25,18:45,8,152,1,2,3,0,1711,0,1600
2/21/25,18:45,8,124,0,2,3,0,1711,0,1600
2/21/25,19:00,9,160,1,2,3,0,1711,0,1600
2/21/25,19:00,9,117,0,2,3,0,1711,0,1600
2/21/25,19:15,10,147,1,2,3,0,1711,0,1600
2/21/25,19:15,10,127,0,2,3,0,1711,0,1600
2/21/25,19:30,11,195,1,2,3,0,1711,0,1600
2/21/25,19:30,11,142,0,2,3,0,1711,0,1600
2/21/25,19:45,12,163,1,2,3,0,1711,0,1600
2/21/25,19:45,12,124,0,2,3,0,1711,0,1600
2/24/25,17:00,1,156,1,2,3,0,1711,0,1600
2/24/25,17:00,1,128,0,2,3,0,1711,0,1600
2/24/25,17:15,2,153,1,2,3,0,1711,0,1600
2/24/25,17:15,2,132,0,2,3,0,1711,0,1600
2/24/25,17:30,3,165,1,2,3,0,1711,0,1600
2/24/25,17:30,3,129,0,2,3,0,1711,0,1600
2/24/25,17:45,4,178,1,2,3,0,1711,0,1600
2/24/25,17:45,4,111,0,2,3,0,1711,0,1600
2/24/25,18:00,5,279,1,2,3,0,1711,0,1600
2/24/25,18:00,5,245,0,2,3,0,1711,0,1600
2/24/25,18:15,6,300,1,2,3,0,1711,0,1600
2/24/25,18:15,6,250,0,2,3,0,1711,0,1600
2/24/25,18:30,7,318,1,2,3,0,1711,0,1600
2/24/25,18:30,7,244,0,2,3,0,1711,0,1600
2/24/25,18:45,8,161,1,2,3,0,1711,0,1600
2/24/25,18:45,8,116,0,2,3,0,1711,0,1600
2/24/25,19:00,9,152,1,2,3,0,1711,0,1600
2/24/25,19:00,9,127,0,2,3,0,1711,0,1600
2/24/25,19:15,10,167,1,2,3,0,1711,0,1600
2/24/25,19:15,10,116,0,2,3,0,1711,0,1600
2/24/25,19:30,11,137,1,2,3,0,1711,0,1600
2/24/25,19:30,11,102,0,2,3,0,1711,0,1600
2/24/25,19:45,12,166,1,2,3,0,1711,0,1600
2/24/25,19:45,12,137,0,2,3,0,1711,0,1600
2/25/25,17:00,1,177,1,2,4,0,1711,0,1600
2/25/25,17:00,1,133,0,2,4,0,1711,0,1600
2/25/25,17:15,2,191,1,2,4,0,1711,0,1600
2/25/25,17:15,2,122,0,2,4,0,1711,0,1600
2/25/25,17:30,3,171,1,2,4,0,1711,0,1600
2/25/25,17:30,3,159,0,2,4,0,1711,0,1600
2/25/25,17:45,4,156,1,2,4,0,1711,0,1600
2/25/25,17:45,4,161,0,2,4,0,1711,0,1600
2/25/25,18:00,5,294,1,2,4,0,1711,0,1600
2/25/25,18:00,5,250,0,2,4,0,1711,0,1600
2/25/25,18:15,6,350,1,2,4,0,1711,0,1600
2/25/25,18:15,6,250,0,2,4,0,1711,0,1600
2/25/25,18:30,7,249,1,2,4,0,1711,0,1600
2/25/25,18:30,7,250,0,2,4,0,1711,0,1600
2/25/25,18:45,8,180,1,2,4,0,1711,0,1600
2/25/25,18:45,8,142,0,2,4,0,1711,0,1600
2/25/25,19:00,9,192,1,2,4,0,1711,0,1600
2/25/25,19:00,9,127,0,2,4,0,1711,0,1600
2/25/25,19:15,10,191,1,2,4,0,1711,0,1600
2/25/25,19:15,10,140,0,2,4,0,1711,0,1600
2/25/25,19:30,11,193,1,2,4,0,1711,0,1600
2/25/25,19:30,11,119,0,2,4,0,1711,0,1600
2/25/25,19:45,12,164,1,2,4,0,1711,0,1600
2/25/25,19:45,12,144,0,2,4,0,1711,0,1600
2/26/25,17:00,1,138,1,2,3,0,1711,0,1600
2/26/25,17:00,1,115,0,2,3,0,1711,0,1600
2/26/25,17:15,2,171,1,2,3,0,1711,0,1600
2/26/25,17:15,2,128,0,2,3,0,1711,0,1600
2/26/25,17:30,3,179,1,2,3,0,1711,0,1600
2/26/25,17:30,3,106,0,2,3,0,1711,0,1600
2/26/25,17:45,4,176,1,2,3,0,1711,0,1600
2/26/25,17:45,4,111,0,2,3,0,1711,0,1600
2/26/25,18:00,5,301,1,2,3,0,1711,0,1600
2/26/25,18:00,5,250,0,2,3,0,1711,0,1600
2/26/25,18:15,6,277,1,2,3,0,1711,0,1600
2/26/25,18:15,6,245,0,2,3,0,1711,0,1600
2/26/25,18:30,7,288,1,2,3,0,1711,0,1600
2/26/25,18:30,7,250,0,2,3,0,1711,0,1600
2/26/25,18:45,8,132,1,2,3,0,1711,0,1600
2/26/25,18:45,8,153,0,2,3,0,1711,0,1600
2/26/25,19:00,9,180,1,2,3,0,1711,0,1600
2/26/25,19:00,9,109,0,2,3,0,1711,0,1600
2/26/25,19:15,10,162,1,2,3,0,1711,0,1600
2/26/25,19:15,10,121,0,2,3,0,1711,0,1600
2/26/25,19:30,11,175,1,2,3,0,1711,0,1600
2/26/25,19:30,11,113,0,2,3,0,1711,0,1600
2/26/25,19:45,12,159,1,2,3,0,1711,0,1600
2/26/25,19:45,12,129,0,2,3,0,1711,0,1600
2/27/25,17:00,1,86,1,2,1,0,1711,1,1600
2/27/25,17:00,1,79,0,2,1,0,1711,1,1600
2/27/25,17:15,2,96,1,2,1,0,1711,1,1600
2/27/25,17:15,2,95,0,2,1,0,1711,1,1600
2/27/25,17:30,3,87,1,2,1,0,1711,1,1600
2/27/25,17:30,3,76,0,2,1,0,1711,1,1600
2/27/25,17:45,4,79,1,2,1,0,1711,1,1600
2/27/25,17:45,4,91,0,2,1,0,1711,1,1600
2/27/25,18:00,5,140,1,2,1,0,1711,1,1600
2/27/25,18:00,5,167,0,2,1,0,1711,1,1600
2/27/25,18:15,6,148,1,2,1,0,1711,1,1600
2/27/25,18:15,6,157,0,2,1,0,1711,1,1600
2/27/25,18:30,7,152,1,2,1,0,1711,1,1600
2/27/25,18:30,7,156,0,2,1,0,1711,1,1600
2/27/25,18:45,8,82,1,2,1,0,1711,1,1600
2/27/25,18:45,8,86,0,2,1,0,1711,1,1600
2/27/25,19:00,9,86,1,2,1,0,1711,1,1600
2/27/25,19:00,9,92,0,2,1,0,1711,1,1600
2/27/25,19:15,10,82,1,2,1,0,1711,1,1600
2/27/25,19:15,10,80,0,2,1,0,1711,1,1600
2/27/25,19:30,11,75,1,2,1,0,1711,1,1600
2/27/25,19:30,11,78,0,2,1,0,1711,1,1600
2/27/25,19:45,12,83,1,2,1,0,1711,1,1600
2/27/25,19:45,12,82,0,2,1,0,1711,1,1600
2/28/25,17:00,1,136,1,2,1,0,1711,0,1600
2/28/25,17:00,1,87,0,2,1,0,1711,0,1600
2/28/25,17:15,2,124,1,2,1,0,1711,0,1600
2/28/25,17:15,2,108,0,2,1,0,1711,0,1600
2/28/25,17:30,3,143,1,2,1,0,1711,0,1600
2/28/25,17:30,3,98,0,2,1,0,1711,0,1600
2/28/25,17:45,4,160,1,2,1,0,1711,0,1600
2/28/25,17:45,4,78,0,2,1,0,1711,0,1600
2/28/25,18:00,5,252,1,2,1,0,1711,0,1600
2/28/25,18:00,5,204,0,2,1,0,1711,0,1600
2/28/25,18:15,6,243,1,2,1,0,1711,0,1600
2/28/25,18:15,6,213,0,2,1,0,1711,0,1600
2/28/25,18:30,7,244,1,2,1,0,1711,0,1600
2/28/25,18:30,7,193,0,2,1,0,1711,0,1600
2/28/25,18:45,8,148,1,2,1,0,1711,0,1600
2/28/25,18:45,8,85,0,2,1,0,1711,0,1600
2/28/25,19:00,9,143,1,2,1,0,1711,0,1600
2/28/25,19:00,9,97,0,2,1,0,1711,0,1600
2/28/25,19:15,10,129,1,2,1,0,1711,0,1600
2/28/25,19:15,10,119,0,2,1,0,1711,0,1600
2/28/25,19:30,11,116,1,2,1,0,1711,0,1600
2/28/25,19:30,11,105,0,2,1,0,1711,0,1600
2/28/25,19:45,12,133,1,2,1,0,1711,0,1600
2/28/25,19:45,12,113,0,2,1,0,1711,0,1600
3/3/25,17:00,1,121,1,3,2,0,1881,0,1600
3/3/25,17:00,1,115,0,3,2,0,1881,0,1600
3/3/25,17:15,2,151,1,3,2,0,1881,0,1600
3/3/25,17:15,2,114,0,3,2,0,1881,0,1600
3/3/25,17:30,3,139,1,3,2,0,1881,0,1600
3/3/25,17:30,3,140,0,3,2,0,1881,0,1600
3/3/25,17:45,4,117,1,3,2,0,1881,0,1600
3/3/25,17:45,4,101,0,3,2,0,1881,0,1600
3/3/25,18:00,5,283,1,3,2,0,1881,0,1600
3/3/25,18:00,5,217,0,3,2,0,1881,0,1600
3/3/25,18:15,6,263,1,3,2,0,1881,0,1600
3/3/25,18:15,6,228,0,3,2,0,1881,0,1600
3/3/25,18:30,7,257,1,3,2,0,1881,0,1600
3/3/25,18:30,7,249,0,3,2,0,1881,0,1600
3/3/25,18:45,8,157,1,3,2,0,1881,0,1600
3/3/25,18:45,8,114,0,3,2,0,1881,0,1600
3/3/25,19:00,9,143,1,3,2,0,1881,0,1600
3/3/25,19:00,9,89,0,3,2,0,1881,0,1600
3/3/25,19:15,10,160,1,3,2,0,1881,0,1600
3/3/25,19:15,10,128,0,3,2,0,1881,0,1600
3/3/25,19:30,11,157,1,3,2,0,1881,0,1600
3/3/25,19:30,11,104,0,3,2,0,1881,0,1600
3/3/25,19:45,12,169,1,3,2,0,1881,0,1600
3/3/25,19:45,12,88,0,3,2,0,1881,0,1600
3/4/25,17:00,1,158,1,3,3,0,1881,0,1600
3/4/25,17:00,1,131,0,3,3,0,1881,0,1600
3/4/25,17:15,2,167,1,3,3,0,1881,0,1600
3/4/25,17:15,2,120,0,3,3,0,1881,0,1600
3/4/25,17:30,3,200,1,3,3,0,1881,0,1600
3/4/25,17:30,3,106,0,3,3,0,1881,0,1600
3/4/25,17:45,4,155,1,3,3,0,1881,0,1600
3/4/25,17:45,4,120,0,3,3,0,1881,0,1600
3/4/25,18:00,5,226,1,3,3,0,1881,0,1600
3/4/25,18:00,5,243,0,3,3,0,1881,0,1600
3/4/25,18:15,6,329,1,3,3,0,1881,0,1600
3/4/25,18:15,6,230,0,3,3,0,1881,0,1600
3/4/25,18:30,7,311,1,3,3,0,1881,0,1600
3/4/25,18:30,7,231,0,3,3,0,1881,0,1600
3/4/25,18:45,8,156,1,3,3,0,1881,0,1600
3/4/25,18:45,8,113,0,3,3,0,1881,0,1600
3/4/25,19:00,9,135,1,3,3,0,1881,0,1600
3/4/25,19:00,9,123,0,3,3,0,1881,0,1600
3/4/25,19:15,10,160,1,3,3,0,1881,0,1600
3/4/25,19:15,10,132,0,3,3,0,1881,0,1600
3/4/25,19:30,11,158,1,3,3,0,1881,0,1600
3/4/25,19:30,11,131,0,3,3,0,1881,0,1600
3/4/25,19:45,12,181,1,3,3,0,1881,0,1600
3/4/25,19:45,12,128,0,3,3,0,1881,0,1600
3/5/25,17:00,1,161,1,3,3,0,1881,0,1600
3/5/25,17:00,1,146,0,3,3,0,1881,0,1600
3/5/25,17:15,2,126,1,3,3,0,1881,0,1600
3/5/25,17:15,2,118,0,3,3,0,1881,0,1600
3/5/25,17:30,3,165,1,3,3,0,1881,0,1600
3/5/25,17:30,3,116,0,3,3,0,1881,0,1600
3/5/25,17:45,4,108,1,3,3,0,1881,0,1600
3/5/25,17:45,4,133,0,3,3,0,1881,0,1600
3/5/25,18:00,5,291,1,3,3,0,1881,0,1600
3/5/25,18:00,5,250,0,3,3,0,1881,0,1600
3/5/25,18:15,6,282,1,3,3,0,1881,0,1600
3/5/25,18:15,6,229,0,3,3,0,1881,0,1600
3/5/25,18:30,7,306,1,3,3,0,1881,0,1600
3/5/25,18:30,7,246,0,3,3,0,1881,0,1600
3/5/25,18:45,8,161,1,3,3,0,1881,0,1600
3/5/25,18:45,8,104,0,3,3,0,1881,0,1600
3/5/25,19:00,9,171,1,3,3,0,1881,0,1600
3/5/25,19:00,9,130,0,3,3,0,1881,0,1600
3/5/25,19:15,10,151,1,3,3,0,1881,0,1600
3/5/25,19:15,10,149,0,3,3,0,1881,0,1600
3/5/25,19:30,11,120,1,3,3,0,1881,0,1600
3/5/25,19:30,11,141,0,3,3,0,1881,0,1600
3/5/25,19:45,12,150,1,3,3,0,1881,0,1600
3/5/25,19:45,12,133,0,3,3,0,1881,0,1600
3/6/25,17:00,1,165,1,3,2,0,1881,0,1600
3/6/25,17:00,1,99,0,3,2,0,1881,0,1600
3/6/25,17:15,2,149,1,3,2,0,1881,0,1600
3/6/25,17:15,2,103,0,3,2,0,1881,0,1600
3/6/25,17:30,3,152,1,3,2,0,1881,0,1600
3/6/25,17:30,3,114,0,3,2,0,1881,0,1600
3/6/25,17:45,4,124,1,3,2,0,1881,0,1600
3/6/25,17:45,4,106,0,3,2,0,1881,0,1600
3/6/25,18:00,5,260,1,3,2,0,1881,0,1600
3/6/25,18:00,5,202,0,3,2,0,1881,0,1600
3/6/25,18:15,6,284,1,3,2,0,1881,0,1600
3/6/25,18:15,6,250,0,3,2,0,1881,0,1600
3/6/25,18:30,7,320,1,3,2,0,1881,0,1600
3/6/25,18:30,7,219,0,3,2,0,1881,0,1600
3/6/25,18:45,8,162,1,3,2,0,1881,0,1600
3/6/25,18:45,8,111,0,3,2,0,1881,0,1600
3/6/25,19:00,9,143,1,3,2,0,1881,0,1600
3/6/25,19:00,9,133,0,3,2,0,1881,0,1600
3/6/25,19:15,10,154,1,3,2,0,1881,0,1600
3/6/25,19:15,10,121,0,3,2,0,1881,0,1600
3/6/25,19:30,11,119,1,3,2,0,1881,0,1600
3/6/25,19:30,11,111,0,3,2,0,1881,0,1600
3/6/25,19:45,12,163,1,3,2,0,1881,0,1600
3/6/25,19:45,12,102,0,3,2,0,1881,0,1600
3/7/25,17:00,1,159,1,3,2,0,1881,0,1600
3/7/25,17:00,1,98,0,3,2,0,1881,0,1600
3/7/25,17:15,2,145,1,3,2,0,1881,0,1600
3/7/25,17:15,2,93,0,3,2,0,1881,0,1600
3/7/25,17:30,3,118,1,3,2,0,1881,0,1600
3/7/25,17:30,3,115,0,3,2,0,1881,0,1600
3/7/25,17:45,4,155,1,3,2,0,1881,0,1600
3/7/25,17:45,4,108,0,3,2,0,1881,0,1600
3/7/25,18:00,5,331,1,3,2,0,1881,0,1600
3/7/25,18:00,5,236,0,3,2,0,1881,0,1600
3/7/25,18:15,6,278,1,3,2,0,1881,0,1600
3/7/25,18:15,6,234,0,3,2,0,1881,0,1600
3/7/25,18:30,7,252,1,3,2,0,1881,0,1600
3/7/25,18:30,7,185,0,3,2,0,1881,0,1600
3/7/25,18:45,8,119,1,3,2,0,1881,0,1600
3/7/25,18:45,8,118,0,3,2,0,1881,0,1600
3/7/25,19:00,9,119,1,3,2,0,1881,0,1600
3/7/25,19:00,9,113,0,3,2,0,1881,0,1600
3/7/25,19:15,10,117,1,3,2,0,1881,0,1600
3/7/25,19:15,10,120,0,3,2,0,1881,0,1600
3/7/25,19:30,11,134,1,3,2,0,1881,0,1600
3/7/25,19:30,11,114,0,3,2,0,1881,0,1600
3/7/25,19:45,12,107,1,3,2,0,1881,0,1600
3/7/25,19:45,12,93,0,3,2,0,1881,0,1600
3/10/25,17:00,1,165,1,3,3,0,1881,0,1600
3/10/25,17:00,1,115,0,3,3,0,1881,0,1600
3/10/25,17:15,2,150,1,3,3,0,1881,0,1600
3/10/25,17:15,2,113,0,3,3,0,1881,0,1600
3/10/25,17:30,3,180,1,3,3,0,1881,0,1600
3/10/25,17:30,3,119,0,3,3,0,1881,0,1600
3/10/25,17:45,4,173,1,3,3,0,1881,0,1600
3/10/25,17:45,4,99,0,3,3,0,1881,0,1600
3/10/25,18:00,5,330,1,3,3,0,1881,0,1600
3/10/25,18:00,5,250,0,3,3,0,1881,0,1600
3/10/25,18:15,6,336,1,3,3,0,1881,0,1600
3/10/25,18:15,6,250,0,3,3,0,1881,0,1600
3/10/25,18:30,7,302,1,3,3,0,1881,0,1600
3/10/25,18:30,7,245,0,3,3,0,1881,0,1600
3/10/25,18:45,8,155,1,3,3,0,1881,0,1600
3/10/25,18:45,8,132,0,3,3,0,1881,0,1600
3/10/25,19:00,9,152,1,3,3,0,1881,0,1600
3/10/25,19:00,9,128,0,3,3,0,1881,0,1600
3/10/25,19:15,10,142,1,3,3,0,1881,0,1600
3/10/25,19:15,10,123,0,3,3,0,1881,0,1600
3/10/25,19:30,11,169,1,3,3,0,1881,0,1600
3/10/25,19:30,11,133,0,3,3,0,1881,0,1600
3/10/25,19:45,12,138,1,3,3,0,1881,0,1600
3/10/25,19:45,12,124,0,3,3,0,1881,0,1600
3/11/25,17:00,1,148,1,3,3,0,1881,0,1600
3/11/25,17:00,1,120,0,3,3,0,1881,0,1600
3/11/25,17:15,2,169,1,3,3,0,1881,0,1600
3/11/25,17:15,2,119,0,3,3,0,1881,0,1600
3/11/25,17:30,3,139,1,3,3,0,1881,0,1600
3/11/25,17:30,3,132,0,3,3,0,1881,0,1600
3/11/25,17:45,4,143,1,3,3,0,1881,0,1600
3/11/25,17:45,4,133,0,3,3,0,1881,0,1600
3/11/25,18:00,5,306,1,3,3,0,1881,0,1600
3/11/25,18:00,5,248,0,3,3,0,1881,0,1600
3/11/25,18:15,6,281,1,3,3,0,1881,0,1600
3/11/25,18:15,6,250,0,3,3,0,1881,0,1600
3/11/25,18:30,7,293,1,3,3,0,1881,0,1600
3/11/25,18:30,7,250,0,3,3,0,1881,0,1600
3/11/25,18:45,8,131,1,3,3,0,1881,0,1600
3/11/25,18:45,8,135,0,3,3,0,1881,0,1600
3/11/25,19:00,9,153,1,3,3,0,1881,0,1600
3/11/25,19:00,9,117,0,3,3,0,1881,0,1600
3/11/25,19:15,10,242,1,3,3,0,1881,0,1600
3/11/25,19:15,10,111,0,3,3,0,1881,0,1600
3/11/25,19:30,11,134,1,3,3,0,1881,0,1600
3/11/25,19:30,11,116,0,3,3,0,1881,0,1600
3/11/25,19:45,12,173,1,3,3,0,1881,0,1600
3/11/25,19:45,12,122,0,3,3,0,1881,0,1600
3/12/25,17:00,1,157,1,3,3,0,1881,0,1600
3/12/25,17:00,1,113,0,3,3,0,1881,0,1600
3/12/25,17:15,2,133,1,3,3,0,1881,0,1600
3/12/25,17:15,2,117,0,3,3,0,1881,0,1600
3/12/25,17:30,3,134,1,3,3,0,1881,0,1600
3/12/25,17:30,3,120,0,3,3,0,1881,0,1600
3/12/25,17:45,4,165,1,3,3,0,1881,0,1600
3/12/25,17:45,4,131,0,3,3,0,1881,0,1600
3/12/25,18:00,5,332,1,3,3,0,1881,0,1600
3/12/25,18:00,5,208,0,3,3,0,1881,0,1600
3/12/25,18:15,6,297,1,3,3,0,1881,0,1600
3/12/25,18:15,6,241,0,3,3,0,1881,0,1600
3/12/25,18:30,7,325,1,3,3,0,1881,0,1600
3/12/25,18:30,7,242,0,3,3,0,1881,0,1600
3/12/25,18:45,8,159,1,3,3,0,1881,0,1600
